Process finished with exit code 0
美国|0|0|0|0
美国|0|0|0|0
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|Level3
美国|0|0|0|科进
美国|0|0|0|科进
美国|0|0|0|微软
美国|0|0|0|微软
美国|0|0|0|微软
美国|0|0|0|微软
美国|0|0|0|微软
美国|0|0|0|亚马逊
美国|0|艾奥瓦|得梅因|微软
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|北卡罗来纳|夏洛特|Level3
美国|0|德克萨斯|0|0
美国|0|德克萨斯|0|0
美国|0|德克萨斯|休斯顿|0
美国|0|德克萨斯|休斯顿|0
美国|0|德克萨斯|休斯顿|0
美国|0|德克萨斯|休斯顿|0
美国|0|俄亥俄|0|0
美国|0|俄亥俄|0|0
美国|0|俄亥俄|0|0
美国|0|俄亥俄|0|0
美国|0|俄亥俄|0|0
美国|0|俄亥俄|辛辛那提|0
美国|0|俄勒冈|0|亚马逊
美国|0|弗吉尼亚|阿什本|0
美国|0|弗吉尼亚|阿什本|科进
美国|0|弗吉尼亚|阿什本|科进
美国|0|弗吉尼亚|阿什本|微软
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|弗吉尼亚|阿什本|亚马逊
美国|0|佛罗里达|0|0
美国|0|佛罗里达|0|Level3
美国|0|佛罗里达|0|Level3
美国|0|佛罗里达|0|Level3
美国|0|佛罗里达|0|Level3
美国|0|佛罗里达|0|Level3
美国|0|佛罗里达|0|Level3
美国|0|华盛顿|0|亚马逊
美国|0|华盛顿|雷德蒙德|微软
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|0|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|费利蒙|0
美国|0|加利福尼亚|旧金山|0
美国|0|加利福尼亚|旧金山|康卡斯特
美国|0|加利福尼亚|旧金山|康卡斯特
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|0
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|Level3
美国|0|加利福尼亚|圣何塞|微软
美国|0|加利福尼亚|圣何塞|微软
美国|0|加利福尼亚|圣克拉拉|0
美国|0|加利福尼亚|圣克拉拉|康卡斯特
美国|0|堪萨斯|0|0
美国|0|康涅狄格|0|0
美国|0|康涅狄格|0|0
美国|0|康涅狄格|0|0
美国|0|康涅狄格|0|0
美国|0|康涅狄格|0|亚马逊
美国|0|康涅狄格|0|亚马逊
美国|0|康涅狄格|0|亚马逊
美国|0|康涅狄格|0|亚马逊
美国|0|马里兰|0|0
美国|0|马里兰|0|0
美国|0|马里兰|0|0
美国|0|马萨诸塞|0|亚马逊
美国|0|马萨诸塞|0|亚马逊
美国|0|密歇根|0|0
美国|0|密歇根|0|0
美国|0|密歇根|0|0
美国|0|密歇根|0|0
美国|0|南卡罗来纳|0|谷歌
美国|0|内华达|0|0
美国|0|内华达|0|0
美国|0|内华达|拉斯维加斯|0
美国|0|内华达|拉斯维加斯|0
美国|0|内华达|拉斯维加斯|0
美国|0|内华达|拉斯维加斯|0
美国|0|纽约|纽约|0
美国|0|纽约|纽约|0
美国|0|纽约|纽约|0
美国|0|纽约|纽约|0
美国|0|纽约|纽约|0
美国|0|纽约|纽约|科进
美国|0|纽约|纽约|科进
美国|0|纽约|纽约|科进
美国|0|纽约|纽约|科进
美国|0|新墨西哥|0|康卡斯特
美国|0|新泽西|0|0
美国|0|新泽西|0|0
美国|0|新泽西|0|0
美国|0|新泽西|0|科进
美国|0|新泽西|0|科进
美国|0|亚利桑那|0|0
美国|0|亚利桑那|凤凰城|0
美国|0|亚利桑那|凤凰城|0
美国|0|伊利诺伊|0|康卡斯特
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|0
美国|0|伊利诺伊|芝加哥|科进
美国|0|伊利诺伊|芝加哥|科进
美国|0|伊利诺伊|芝加哥|科进
美国|0|佐治亚|亚特兰大|0
美国|0|佐治亚|亚特兰大|0
蒙古|0|0|0|0
南非|0|0|0|0
南非|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|0|0|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|0
日本|0|大阪府|大阪|Level3
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|0
日本|0|东京都|东京|Nift
日本|0|东京都|东京|电信
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|东京都|东京|亚马逊
日本|0|福岛县|0|0
瑞典|0|0|0|0
泰国|0|Chon-Buri|0|AIS
泰国|0|Chon-Buri|0|AIS
泰国|0|Chon-Buri|0|AIS
泰国|0|达府|0|Jastel
泰国|0|大城府|0|True
泰国|0|大城府|0|True
泰国|0|大城府|0|True
泰国|0|大城府|0|True
泰国|0|大城府|0|True
泰国|0|大城府|0|True
泰国|0|董里府|0|Jastel
泰国|0|董里府|0|Jastel
泰国|0|董里府|0|Jastel
泰国|0|董里府|0|Jastel
泰国|0|董里府|0|Jastel
泰国|0|佛统府|0|AIS
泰国|0|佛统府|0|AIS
泰国|0|佛统府|0|AIS
泰国|0|佛统府|0|AIS
泰国|0|甲米府|0|Jastel
泰国|0|龙仔厝府|0|AIS
泰国|0|龙仔厝府|0|AIS
泰国|0|罗勇府|0|Jastel
泰国|0|罗勇府|0|Jastel
泰国|0|洛坤府|0|Jastel
泰国|0|洛坤府|0|Jastel
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|AIS
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|Jastel
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|曼谷|曼谷|True
泰国|0|暖武里府|0|Jastel
泰国|0|暖武里府|0|Jastel
泰国|0|暖武里府|0|Jastel
泰国|0|暖武里府|0|Jastel
泰国|0|彭世洛府|0|Jastel
泰国|0|彭世洛府|0|Jastel
泰国|0|彭世洛府|0|Jastel
泰国|0|彭世洛府|0|Jastel
泰国|0|彭世洛府|0|Jastel
泰国|0|清迈府|0|AIS
泰国|0|清迈府|0|AIS
泰国|0|清迈府|0|AIS
泰国|0|清迈府|0|AIS
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|惹拉府|0|Jastel
泰国|0|乌汶府|0|Jastel
土耳其|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|0
西班牙|0|0|0|XTRA-Telecom
西班牙|0|0|0|XTRA-Telecom
西班牙|0|0|0|橘子电信
西班牙|0|0|0|橘子电信
西班牙|0|0|0|橘子电信
西班牙|0|Barcelona|0|0
西班牙|0|Barcelona|0|0
西班牙|0|马德里|马德里|0
西班牙|0|马德里|马德里|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|0
新加坡|0|0|0|阿里云
新加坡|0|0|0|科进
新加坡|0|0|0|科进
新加坡|0|0|0|腾讯
新加坡|0|0|0|新加坡电信
新加坡|0|0|0|新加坡电信
新加坡|0|0|0|新加坡电信
新加坡|0|0|0|星和移动
新加坡|0|0|0|星和移动
新加坡|0|0|0|亚马逊
新加坡|0|0|0|亚马逊
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
亚太地区|0|亚太地区|0|0
意大利|0|0|0|0
意大利|0|0|0|0
英国|0|0|0|0
英国|0|Birmingham|0|0
英国|0|Birmingham|0|0
英国|0|Hampshire|0|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
英国|0|伦敦|伦敦|0
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
越南|0|胡志明|胡志明|越南邮电
中国|0|0|0|阿里巴巴
中国|0|0|0|阿里巴巴
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
中国|0|0|0|移动
